wavelength,kabs,ksca,gsca,kext,Av
36.204648,397.20945,144.31527,0.035774461,541.52472,0.045038259190311
36.276444,397.30629,143.97121,0.035664437,541.2775,0.045017698063504
36.348382,397.30876,143.63413,0.035550594,540.94289,0.0449898687671652
36.420463,397.31452,143.29664,0.035437211,540.61116,0.0449622789985555
36.492687,397.32345,142.95885,0.035325347,540.2823,0.0449349279259815
36.565054,397.57021,142.63267,0.03522145,540.20288,0.0449283226161724
36.637565,397.87161,142.3118,0.035122121,540.18341,0.0449267033089201
36.710219,398.18413,141.98665,0.035022223,540.17078,0.0449256528800244
36.783017,398.30699,141.66495,0.034916351,539.97194,0.04490911548639
36.85596,397.73905,141.35459,0.034785596,539.09364,0.0448360678459299
36.929048,397.18677,141.03671,0.034655147,538.22348,0.044763697203982
37.00228,396.62894,140.72356,0.034525055,537.3525,0.0446912583631668
37.075658,396.62371,140.38714,0.034415205,537.01085,0.0446628435546011
37.149181,396.95075,140.04206,0.034317469,536.99281,0.0446613431795199
37.22285,397.28344,139.69515,0.034220629,536.97859,0.0446601605113571
37.296665,397.61757,139.34796,0.034123607,536.96553,0.0446590743196408
37.370626,397.34819,139.04637,0.034007102,536.39456,0.0446115871156404
37.444735,397.08211,138.73961,0.03389113,535.82172,0.0445639443849548
37.51899,396.81112,138.43465,0.033774727,535.24577,0.0445160429975894
37.593392,396.63799,138.11538,0.033661045,534.75337,0.0444750904094503
37.667942,396.6327,137.78261,0.033552405,534.41531,0.0444469741788526
37.742639,396.61773,137.44708,0.033442699,534.06481,0.0444178233215358
37.817485,396.61138,137.10854,0.033334451,533.71992,0.0443891390442749
37.89248,396.57888,136.78521,0.033225605,533.36409,0.0443595448943205
37.967622,396.54475,136.46248,0.033117238,533.00723,0.0443298650799352
38.042914,396.50174,136.13965,0.033008881,532.64139,0.0442994384047833
38.118356,396.46341,135.82112,0.032901561,532.28453,0.0442697585903979
38.193947,396.40286,135.50085,0.032793653,531.90371,0.044238086038377
38.269687,396.34152,135.18386,0.03268631,531.52538,0.0442066205780385
38.345578,396.28062,134.86704,0.032578877,531.14766,0.0441752058510037
38.42162,396.21723,134.55027,0.032472047,530.7675,0.044143588190754
38.497812,396.14034,134.2391,0.032364841,530.37944,0.0441113134926361
38.574156,396.06234,133.92728,0.032257871,529.98962,0.0440788924164615
38.65065,395.98556,133.61529,0.03215242,529.60085,0.0440465586681047
38.727297,395.72317,133.29308,0.03203881,529.01625,0.0439979378658583
38.804095,395.28095,132.96298,0.031920034,528.24393,0.043933704513154
38.881046,394.8328,132.63485,0.031800871,527.46765,0.0438691418098221
38.958149,394.3912,132.30443,0.031682262,526.69563,0.0438049334079229
39.035406,394.54863,131.97497,0.031585806,526.5236,0.0437906257845729
39.112815,394.92639,131.64394,0.031497303,526.57033,0.0437945122883173
39.190378,395.29956,131.31408,0.031409436,526.61364,0.0437981143528833
39.268095,395.67344,130.98298,0.031321293,526.65642,0.0438016723376936
39.345966,395.51959,130.67006,0.031215212,526.18965,0.0437628513800053
39.423991,395.32513,130.35524,0.031108822,525.68037,0.0437204948932314
39.502171,395.12916,130.04159,0.031001335,525.17075,0.0436781101288783
39.580506,394.96985,129.72671,0.030896324,524.69656,0.0436386720546101
39.658997,395.26486,129.41704,0.030808562,524.6819,0.0436374527919331
39.737643,395.56307,129.10606,0.030720563,524.66913,0.0436363907193285
39.816445,395.85421,128.79458,0.030631495,524.64879,0.0436346990547412
39.895403,396.03607,128.49099,0.030539825,524.52706,0.0436245748497165
39.974518,395.80763,128.21272,0.030435005,524.02035,0.0435824321081731
40.05379,395.57109,127.93306,0.030329645,523.50415,0.0435395000894944
40.133219,395.33273,127.65623,0.030224221,522.98896,0.0434966520718596
40.212805,395.13513,127.36283,0.030121141,522.49796,0.043455815920811
40.292549,395.00439,127.05711,0.030019873,522.0615,0.0434195158261335
40.372452,394.8785,126.74679,0.02991909,521.62529,0.0433832365237936
40.452513,394.75078,126.43907,0.029819014,521.18985,0.0433470212618535
40.532732,394.76883,126.1396,0.029724013,520.90843,0.0433236157432627
40.613111,395.00824,125.85631,0.02963642,520.86455,0.043319966272167
40.693649,395.24804,125.57479,0.029550088,520.82283,0.0433164964468681
40.774347,395.48469,125.29201,0.029463144,520.7767,0.043312659844734
40.855205,395.46952,125.01955,0.029368648,520.48907,0.0432887378444772
40.936223,395.15132,124.74701,0.029264178,519.89833,0.0432396063824193
41.017402,394.82449,124.47875,0.029158852,519.30324,0.0431901131336872
41.098742,394.4973,124.20886,0.02905449,518.70616,0.0431404543779477
41.180243,394.22229,123.93715,0.028951222,518.15944,0.0430949840306946
41.261906,393.99492,123.66179,0.028850833,517.65671,0.0430531723031658
41.343731,393.77137,123.38517,0.028749483,517.15654,0.0430115734891741
41.425718,393.54746,123.11475,0.028647416,516.66221,0.0429704603841887
41.507867,393.25183,122.83323,0.02854274,516.08506,0.0429224591936028
41.59018,392.8649,122.55344,0.028434693,515.41834,0.0428670085243012
41.672655,392.47009,122.26979,0.028327563,514.73988,0.0428105814468258
41.755295,392.07609,121.98229,0.028220031,514.05838,0.0427539015345253
41.838098,391.8505,121.71134,0.028118935,513.56184,0.0427126046252755
41.921065,391.90379,121.44934,0.028026825,513.35313,0.0426952463501526
42.004197,391.9505,121.19125,0.027934932,513.14175,0.0426776660128641
42.087494,391.99089,120.93178,0.027843579,512.92267,0.0426594452715775
42.170956,391.82269,120.66949,0.027744657,512.49218,0.0426236416979219
42.254583,391.11398,120.4067,0.027628413,511.52068,0.0425428426740041
42.338376,390.40677,120.14208,0.027512828,510.54885,0.0424620162042006
42.422336,389.69671,119.87657,0.027397525,509.57328,0.0423808786810266
42.506462,389.0217,119.6066,0.027283876,508.6283,0.0423022853082815
42.590754,388.56599,119.30891,0.027177325,507.8749,0.0422396255196868
42.675214,388.10244,119.01429,0.027070587,507.11673,0.0421765690132907
42.759842,387.64075,118.71505,0.026964439,506.3558,0.0421132829594875
42.844637,387.17367,118.41892,0.026857655,505.59259,0.0420498072795654
42.9296,387.18752,118.16847,0.026767317,505.35599,0.0420301294112597
43.014732,387.19914,117.91773,0.026677129,505.11687,0.042010241956191
43.100033,387.19849,117.6642,0.026586324,504.86269,0.0419891019707053
43.185503,387.18653,117.41825,0.026495183,504.60478,0.0419676517635425
43.271142,386.69873,117.15339,0.026389971,503.85212,0.0419050535202671
43.356951,386.10301,116.89171,0.026281509,502.99472,0.0418337441192304
43.442931,385.51331,116.62552,0.026172412,502.13883,0.0417625603039128
43.52908,384.92153,116.35669,0.026065003,501.27822,0.0416909839292613
43.615401,384.44237,116.09628,0.025960424,500.53865,0.0416294743727827
43.701893,384.04985,115.83929,0.025858782,499.88914,0.0415754550480016
43.788556,383.64297,115.58396,0.025757249,499.22693,0.0415203794724703
43.875391,383.23845,115.32508,0.025655991,498.56353,0.041465204925412
43.962399,382.75408,115.06322,0.02555234,497.8173,0.0414031414610598
44.049579,382.107,114.79694,0.025444517,496.90394,0.0413271779031744
44.136932,381.46574,114.53177,0.025336191,495.99751,0.0412517907088874
44.224458,380.81237,114.26415,0.025228914,495.07652,0.0411751925688585
44.312157,380.18058,113.99771,0.025121737,494.17829,0.0411004873632447
44.400031,379.95931,113.7519,0.025027504,493.71121,0.0410616406230579
44.488079,379.73261,113.50867,0.024933237,493.24128,0.0410225568502223
44.576301,379.49853,113.26121,0.024839182,492.75974,0.0409825074812286
44.664699,379.26647,113.01586,0.024744744,492.28233,0.0409428016016521
44.753271,378.68853,112.78088,0.024640124,491.46941,0.0408751915733213
44.84202,377.97104,112.55123,0.024532444,490.52227,0.0407964185547793
44.930944,377.2579,112.31858,0.024424459,489.57648,0.0407177578148604
45.020045,376.53827,112.08729,0.02431657,488.62556,0.0406386704161739
45.109322,375.71119,111.85051,0.0242083,487.5617,0.0405501898710527
45.198776,374.67716,111.6007,0.024099081,486.27786,0.0404434137322295
45.288408,373.64658,111.35178,0.023990684,484.99836,0.0403369985483871
45.378218,372.61021,111.10794,0.023882472,483.71815,0.0402305243143059
45.468205,371.57945,110.85746,0.023774805,482.43691,0.0401239644157938
45.558371,370.67994,110.60579,0.023671277,481.28573,0.0400282215229953
45.648716,369.78538,110.35644,0.023568072,480.14182,0.0399330832713742
45.73924,368.89891,110.10412,0.023465204,479.00303,0.0398383708468272
45.829944,368.00542,109.85207,0.023363309,477.85749,0.039743097029165
45.920827,366.96057,109.59277,0.023256896,476.55334,0.0396346317208352
46.011891,365.75995,109.329,0.023146608,475.08895,0.0395128393557965
46.103135,364.54727,109.0652,0.023036365,473.61247,0.0393900414733114
46.19456,363.35105,108.7962,0.022927743,472.14725,0.0392681800777119
46.286167,362.15131,108.5308,0.022818796,470.68211,0.0391463253356605
46.377955,361.09793,108.26057,0.022714133,469.3585,0.0390362415517718
46.469925,360.04942,107.99157,0.022610153,468.04099,0.0389266651009205
46.562077,358.9977,107.72252,0.02250636,466.72022,0.0388168175179869
46.654413,357.95186,107.45191,0.02240342,465.40377,0.0387073292266471
46.746931,356.79627,107.17229,0.022298155,463.96856,0.0385879637432532
46.839633,355.49449,106.88662,0.022189285,462.38111,0.0384559365579538
46.932519,354.20439,106.59676,0.022080217,460.80115,0.0383245323110889
47.025588,352.91489,106.30926,0.021972167,459.22415,0.0381933742455012
47.118843,351.62803,106.02057,0.021864548,457.6486,0.0380623367754716
47.212282,350.34405,105.72991,0.021757711,456.07396,0.0379313749895508
47.305907,349.06173,105.4399,0.0216508,454.50163,0.0378006053248295
47.399717,347.78281,105.14689,0.021544853,452.9297,0.0376698689278483
47.493714,346.51002,104.85496,0.021439577,451.36498,0.0375397321818836
47.587896,345.30726,104.55939,0.021336368,449.86665,0.0374151170490922
47.682266,344.27386,104.2617,0.021238028,448.53556,0.0373044111584625
47.776823,343.23938,103.96409,0.021139884,447.20347,0.0371936220984823
47.871567,342.2112,103.66275,0.021042963,445.87395,0.0370830467837327
47.966499,341.18024,103.36174,0.020945703,444.54198,0.0369722677040746
48.061619,339.8543,103.05175,0.020841464,442.90605,0.0368362084686675
48.156928,338.36585,102.73166,0.020733039,441.09751,0.0366857933716872
48.252426,336.88213,102.41334,0.020625448,439.29547,0.0365359188754845
48.348113,335.39815,102.09705,0.020517933,437.4952,0.036386191589032
48.44399,333.91916,101.77567,0.020411261,435.69483,0.0362364559856445
48.540058,332.95375,101.45968,0.020318473,434.41343,0.0361298827800363
48.636315,332.01606,101.14201,0.020227014,433.15807,0.0360254753043127
48.732764,331.08205,100.82599,0.020135806,431.90804,0.0359215111212267
48.829404,330.15465,100.50766,0.020044489,430.66231,0.0358179045663475
48.926235,329.14333,100.18642,0.019953186,429.32975,0.0357070764167726
49.023259,327.83436,99.861517,0.019852845,427.695877,0.0355711882607194
49.120475,326.53055,99.534772,0.019754126,426.065322,0.0354355760605708
49.217884,325.22832,99.208473,0.019655219,424.436793,0.0353001323615261
49.315485,323.93295,98.879811,0.01955679,422.812761,0.0351650626750502
49.413281,322.76315,98.553466,0.019462602,421.316616,0.0350406292672894
49.51127,321.77754,98.228204,0.019373621,420.005744,0.0349316048945861
49.609454,320.79224,97.906127,0.019284841,418.698367,0.0348228711987625
49.707832,319.80935,97.580597,0.019196304,417.389947,0.0347140507573064
49.806406,318.82692,97.255473,0.019108774,416.082393,0.0346053023405078
49.905175,317.60591,96.91845,0.019015225,414.52436,0.0344757217479892
50.00414,316.21916,96.579505,0.018918194,412.798665,0.0343321968158431
50.103301,314.84612,96.238886,0.018824009,411.085006,0.0341896729099985
50.202658,313.47724,95.891394,0.018730569,409.368634,0.0340469233657063
50.302213,312.11038,95.548748,0.018637863,407.659128,0.0339047448621739
50.401965,311.08098,95.205331,0.018554212,406.286311,0.0337905685640598
50.501915,310.19133,94.865247,0.018474118,405.056577,0.0336882923861096
50.602064,309.30136,94.525217,0.018395258,403.826577,0.0335859940851122
50.70241,308.4125,94.182093,0.018316381,402.594593,0.0334835307761237
50.802956,307.52611,93.838529,0.01823826,401.364639,0.0333812363009164
50.903701,306.40979,93.490627,0.018154846,399.900417,0.0332594579083286
51.004646,305.22399,93.142107,0.01806957,398.366097,0.0331318495106162
51.105792,304.04691,92.795084,0.017985345,396.841994,0.0330050908541568
51.207137,302.86389,92.445261,0.017901482,395.309151,0.0328776052975749
51.308684,301.69393,92.0955,0.017818344,393.78943,0.032751211089209
51.410432,300.57225,91.749654,0.017736964,392.321904,0.0326291579050875
51.512382,299.47652,91.402405,0.017656697,390.878925,0.0325091462790103
51.614534,298.37972,91.055202,0.01757723,389.434922,0.0323890494875184
51.716888,297.28848,90.709688,0.017497183,387.998168,0.0322695555906475
51.819446,296.20238,90.361368,0.017417037,386.563748,0.0321502558110404
51.922207,295.23989,90.016222,0.017341131,385.256112,0.0320415005743551
52.025172,294.30278,89.668453,0.017266069,383.971233,0.0319346380225768
52.128341,293.37044,89.321531,0.017191348,382.691971,0.0318282426330398
52.231714,292.43587,88.97376,0.017116961,381.40963,0.0317215911650729
52.335293,291.50579,88.625852,0.017043431,380.131642,0.0316153017332884
52.439076,290.28878,88.275147,0.016963206,378.563927,0.0314849158951192
52.543066,288.96602,87.919544,0.016880965,376.885564,0.0313453275346664
52.647262,287.64699,87.564232,0.016798989,375.211222,0.0312060735981717
52.751665,286.32472,87.211702,0.016717295,373.536422,0.0310667815701144
52.856274,285.01229,86.856994,0.016636582,371.869284,0.03092812678562
52.961091,283.87677,86.499744,0.016560927,370.376514,0.0308039740744168
53.066116,282.86123,86.144806,0.016488275,369.006036,0.0306899923094133
53.171349,281.84889,85.788654,0.016416918,367.637544,0.0305761757187398
53.276791,280.83766,85.433805,0.016345417,366.271465,0.0304625598157087
53.382442,279.82588,85.077776,0.016274492,364.903656,0.0303488000297014
53.488302,278.71775,84.719004,0.016201872,363.436754,0.0302267987432546
53.594373,277.46317,84.360766,0.016126104,361.823936,0.0300926617178741
53.700654,276.21479,83.999716,0.016050596,360.214506,0.0299588064702528
53.807145,274.96189,83.641124,0.015975611,358.603014,0.0298247797274309
53.913848,273.71972,83.281817,0.015901707,357.001537,0.0296915859256534
54.020762,272.51042,82.920669,0.015828593,355.431089,0.0295609727856495
54.127888,271.40986,82.556974,0.015758455,353.966834,0.0294391916484732
54.235227,270.31307,82.195204,0.015689312,352.508274,0.0293178841607474
54.342779,269.21657,81.831015,0.015620222,351.047585,0.0291963996054745
54.450543,268.12746,81.469813,0.015551695,349.597273,0.0290757780985509
54.558522,267.03201,81.106184,0.015483987,348.138194,0.0289544274459322
54.666715,265.90615,80.745049,0.015415909,346.651199,0.0288307550377277
54.775122,264.77859,80.382361,0.015348537,345.160951,0.0287068120796262
54.883744,263.65577,80.020281,0.015281387,343.676051,0.0285833139112108
54.992582,262.5329,79.657167,0.015214767,342.190067,0.0284597255872195
55.101635,261.41057,79.298208,0.01514841,340.708778,0.0283365277433283
55.210905,260.13341,78.921301,0.015078978,339.054711,0.028198960065413
55.320391,258.72056,78.541309,0.015005436,337.261869,0.0280498505608953
55.430095,257.31243,78.155499,0.014933389,335.467929,0.0279006497364309
55.540016,255.90315,77.775027,0.014860898,333.678177,0.027751797225206
55.650155,254.49809,77.393711,0.014789149,331.891801,0.027603225493708
55.760512,253.24567,77.01642,0.014721871,330.26209,0.0274676834884912
55.871089,252.87969,76.65267,0.014677702,329.53236,0.0274069923184206
55.981884,252.51408,76.287205,0.014634087,328.801285,0.0273461892855737
56.0929,252.14963,75.924008,0.014590871,328.073638,0.02728567135726
56.204135,251.78336,75.561523,0.014548205,327.344883,0.0272250612773061
56.315591,251.41768,75.20054,0.014505682,326.61822,0.0271646251876332
56.427268,250.46272,74.838214,0.014450469,325.300934,0.0270550673667164
56.539167,249.23962,74.476723,0.014389221,323.716343,0.0269232779625898
56.651287,248.01909,74.116578,0.014328708,322.135668,0.0267918142496393
56.76363,246.80142,73.753902,0.014268726,320.555322,0.0266603778994052
56.876195,245.5835,73.395682,0.014208822,318.979182,0.0265292913594588
56.988984,244.45655,73.037445,0.014152422,317.493995,0.0264057693214398
57.101996,243.74814,72.682204,0.014106603,316.430344,0.0263173061587129
57.215233,243.04931,72.328523,0.014061699,315.377833,0.0262297695025494
57.328694,242.34527,71.974799,0.014016478,314.320069,0.0261417959577883
57.44238,241.64644,71.623091,0.013972617,313.269531,0.0260544233947532
57.556292,240.94731,71.273299,0.013928749,312.220609,0.0259671852333883
57.670429,240.07419,70.918178,0.01388158,310.992368,0.0258650332272783
57.784793,239.09017,70.564056,0.013831581,309.654226,0.0257537408263895
57.899384,238.11398,70.210444,0.013782217,308.324424,0.025643142057883
58.014201,237.13536,69.85703,0.013733591,306.99239,0.0255323576553865
58.129247,236.1608,69.506714,0.013685684,305.667514,0.0254221685791001
58.24452,235.18655,69.155978,0.013638044,304.342528,0.0253119703541852
58.360023,234.38566,68.802809,0.013595053,303.188469,0.0252159880168269
58.475754,233.58502,68.453274,0.013552457,302.038294,0.0251203287092256
58.591715,232.79382,68.102594,0.013511138,300.896414,0.0250253592913858
58.707905,232.00422,67.75573,0.013469669,299.75995,0.0249308403187479
58.824327,231.21385,67.405679,0.01342921,298.619529,0.0248359922449904
58.940979,230.4495,67.060668,0.01338957,297.510168,0.0247437274112564
59.057862,229.76873,66.722227,0.013352856,296.490957,0.0246589602944614
59.174977,229.10377,66.382076,0.013317401,295.485846,0.0245753658655071
59.292325,228.43702,66.043441,0.013282171,294.480461,0.0244917486481508
59.409905,227.76602,65.706952,0.013247419,293.472972,0.0244079564424813
59.527718,227.10273,65.370965,0.01321346,292.473695,0.0243248472235172
59.645765,226.3557,65.035915,0.013178194,291.391615,0.0242348513328317
59.764046,225.53734,64.70121,0.013141206,290.23855,0.0241389516658077
59.882561,224.72072,64.368077,0.013104918,289.088797,0.0240433274556722
60.001312,223.9005,64.03621,0.013069102,287.93671,0.0239475091282728
60.120298,223.08694,63.705726,0.013033882,286.792666,0.0238523597319588
60.23952,222.27345,63.375179,0.012998901,285.648629,0.0237572109178303
60.358978,221.55858,63.050167,0.012967218,284.608747,0.0236707246073931
60.478674,220.89269,62.727121,0.012937444,283.619811,0.0235884754426815
60.598606,220.22729,62.404596,0.012907896,282.631886,0.0235063103621833
60.718777,219.56156,62.083065,0.012878765,281.644625,0.0234242005061337
60.839186,218.89818,61.762873,0.012850522,280.661053,0.0233423974618178
60.959833,218.2412,61.443329,0.012822278,279.684529,0.0232611805950835
61.08072,217.37103,61.123553,0.012789793,278.494583,0.0231622135592472
61.201847,216.4337,60.803319,0.012756322,277.237019,0.0230576227782753
61.323213,215.49521,60.484903,0.012722622,275.980113,0.0229530867227359
61.444821,214.5595,60.168078,0.012690031,274.727578,0.0228489142004272
61.56667,213.63011,59.851459,0.01265792,273.481569,0.0227452844412992
61.68876,212.6972,59.535489,0.012625994,272.232689,0.0226414159029662
61.811092,211.87727,59.220618,0.012597181,271.097888,0.022547035240958
61.933667,211.09352,58.907224,0.012570155,270.000744,0.0224557864871779
62.056485,210.3129,58.594401,0.01254551,268.907301,0.0223648455431637
62.179547,209.53406,58.283658,0.012523863,267.817718,0.022274225632842
62.302852,208.75958,57.97223,0.012502562,266.73181,0.0221839113698831
62.426402,207.98191,57.661149,0.012481978,265.643059,0.022093360656461
62.550198,206.98755,57.347437,0.012455731,264.334987,0.0219845691579389
62.674238,205.90961,57.030478,0.012428622,262.940088,0.0218685563142291
62.798525,204.83652,56.715973,0.01240132,261.552493,0.0217531509394548
62.923058,203.7633,56.402063,0.012374635,260.165363,0.0216377842384284
63.047838,202.69162,56.087598,0.012348649,258.779218,0.0215224994592121
63.172865,201.62262,55.775356,0.012323328,257.397976,0.0214076224593209
63.298141,200.83605,55.464028,0.012304892,256.300078,0.0213163109958506
63.423665,200.2401,55.153941,0.012291574,255.394041,0.0212409564871183
63.549437,199.64619,54.844932,0.012278492,254.491122,0.0211658613004205
63.67546,199.05294,54.536148,0.01226571,253.589088,0.0210908397185978
63.801732,198.4688,54.228696,0.012253553,252.697496,0.0210166865911321
63.928254,197.87899,53.921524,0.012241799,251.800514,0.0209420851808677
64.055028,197.17934,53.617218,0.012228223,250.796558,0.0208585868125131
64.182052,196.31296,53.318485,0.012211062,249.631445,0.0207616851211554
64.309329,195.45396,53.021962,0.012194814,248.475922,0.0206655810238681
64.436858,194.58967,52.724884,0.012178403,247.314554,0.0205689908017277
64.56464,193.72879,52.42799,0.01216301,246.15678,0.0204726994902326
64.692676,192.87163,52.133737,0.012147748,245.005367,0.0203769372189754
64.820965,192.00379,51.83708,0.012132599,243.84087,0.0202800867599376
64.949509,191.10478,51.534791,0.012116376,242.639571,0.0201801755024662
65.078307,190.19206,51.232941,0.012100588,241.425001,0.0200791605045455
65.207361,189.29171,50.933422,0.01208509,240.225132,0.0199793681792452
65.336671,188.39218,50.632493,0.012069904,239.024673,0.0198795267840281
65.466238,187.49503,50.334784,0.012055231,237.829814,0.0197801511371733
65.596061,186.5987,50.037,0.012041156,236.6357,0.0196808374514845
65.726142,185.9512,49.743307,0.012033497,235.694507,0.0196025590410694
65.85648,185.36612,49.45224,0.012027388,234.81836,0.0195296904642206
65.987078,184.77823,49.161907,0.012021797,233.940137,0.0194566492278004
66.117934,184.19414,48.872989,0.012016507,233.067129,0.0193840417195426
66.249049,183.6121,48.584438,0.01201148,232.196538,0.0193116352316047
66.380425,183.02584,48.296004,0.012007296,231.321844,0.0192388874998221
66.512061,182.28745,48.009417,0.011998741,230.296867,0.0191536408285527
66.643958,181.28967,47.718831,0.011984939,229.008501,0.0190464882652496
66.776117,180.29269,47.429601,0.011971422,227.722291,0.018939515015066
66.908538,179.29962,47.14185,0.011958113,226.44147,0.0188329899645117
67.041222,178.30612,46.854875,0.011946234,225.160995,0.0187264936905527
67.174168,177.31613,46.568224,0.011941169,223.884354,0.0186203162878831
67.307378,176.32625,46.28322,0.011936274,222.60947,0.0185142850137622
67.440853,175.73998,45.997199,0.011941354,221.737179,0.0184417371379286
67.574592,175.21931,45.713203,0.011948149,220.932513,0.0183748135894161
67.708596,174.69902,45.430647,0.011955037,220.129667,0.0183080414091213
67.842866,174.18308,45.150389,0.01196202,219.333469,0.0182418221386681
67.977403,173.66471,44.870696,0.011969623,218.535406,0.0181754477573763
68.112206,173.14768,44.590552,0.011977275,217.738232,0.0181091473136371
68.247276,172.54688,44.311897,0.01198335,216.858777,0.0180360036125772
68.382614,171.71094,44.0349,0.011984049,215.74584,0.0179434413652462
68.518221,170.87293,43.758142,0.011985311,214.631072,0.0178507268348346
68.654097,170.03985,43.482613,0.01198644,213.522463,0.0177585245444522
68.790242,169.20529,43.209485,0.011987879,212.414775,0.0176663988530414
68.926657,168.37867,42.937723,0.011989746,211.316393,0.0175750471356056
69.063342,167.55177,42.66461,0.011993054,210.21638,0.0174835597689592
69.200299,166.87319,42.393497,0.011999748,209.266687,0.0174045744190656
69.337527,166.30507,42.124176,0.012009087,208.429246,0.0173349249950936
69.475027,165.74054,41.855602,0.012018746,207.596142,0.0172656362765944
69.6128,165.17313,41.587564,0.012028757,206.760694,0.0171961526091377
69.750846,164.60858,41.320198,0.012038604,205.928778,0.0171269626958267
69.889166,164.04605,41.055694,0.012048429,205.101744,0.0170581788152844
70.027761,163.47992,40.791072,0.012058561,204.270992,0.0169890857110972
70.16663,162.81568,40.530746,0.012066631,203.346426,0.0169121901574713
70.305774,162.11974,40.269611,0.012074627,202.389351,0.016832590851433
70.445194,161.43105,40.012004,0.012082182,201.443054,0.0167538879446534
70.584891,160.74061,39.753298,0.012090586,200.493908,0.0166749480883945
70.724865,160.04967,39.496835,0.012098739,199.546505,0.0165961531963133
70.865117,159.3631,39.240514,0.012107238,198.603614,0.0165177335643412
71.005646,158.68454,38.987285,0.012115202,197.671825,0.0164402372784973
71.146455,157.97429,38.730077,0.012122932,196.704367,0.0163597744250937
71.287542,157.26835,38.476392,0.012130601,195.744742,0.0162799630372119
71.428909,156.55768,38.222647,0.012138539,194.780327,0.0161997532681417
71.570557,155.84926,37.970892,0.012146018,193.820152,0.0161198961371172
71.712486,155.14453,37.71927,0.012154204,192.8638,0.0160403569625193
71.854695,154.44116,37.46994,0.012162022,191.9111,0.015961121522389
71.997187,153.73911,37.220439,0.012170389,190.959549,0.0158819816438424
72.139962,153.19829,36.976491,0.012182741,190.174781,0.0158167129990642
72.28302,152.67223,36.734536,0.012195446,189.406766,0.0157528376904134
72.426361,152.14411,36.493556,0.012207747,188.637666,0.0156888721430174
72.569987,151.61698,36.25295,0.012221084,187.86993,0.0156250200386154
72.713897,151.08977,36.01544,0.012233451,187.10521,0.0155614187729741
72.858093,150.56428,35.777457,0.012246211,186.341737,0.0154979212195129
73.002575,150.04114,35.540423,0.012256932,185.581563,0.0154346980417386
73.147343,149.27957,35.30327,0.012260848,184.58284,0.0153516348985946
73.292399,148.49904,35.066476,0.012264193,183.565516,0.0152670247223639
73.437742,147.71859,34.830544,0.012267763,182.549134,0.0151824928916612
73.583373,146.94235,34.596285,0.01227034,181.538635,0.0150984503462469
73.729293,146.16902,34.363588,0.012273716,180.532608,0.0150147797341676
73.875502,145.39556,34.13041,0.012276947,179.52597,0.0149310583056153
74.022002,144.62523,33.90055,0.012280392,178.52578,0.0148478731530343
74.168792,144.03106,33.673102,0.012288235,177.704162,0.0147795397176938
74.315873,143.49911,33.445596,0.012297771,176.944706,0.0147163762555131
74.463245,142.97014,33.22139,0.012306651,176.19153,0.0146537350968529
74.61091,142.43771,32.997793,0.012315563,175.435503,0.0145908568223747
74.758868,141.90751,32.774066,0.012324989,174.681576,0.0145281532035324
74.907119,141.38003,32.553061,0.012333024,173.933091,0.014465902192295
75.055664,140.85422,32.331805,0.012342773,173.186025,0.0144037691983658
75.204504,140.1841,32.112816,0.012348691,172.296916,0.0143298225803971
75.353639,139.37656,31.894717,0.012350363,171.271277,0.0142445208510177
75.503069,138.56608,31.677544,0.012352028,170.243624,0.0141590516185666
75.652796,137.76073,31.461145,0.012354865,169.221875,0.0140740734179603
75.80282,136.95733,31.246862,0.012356602,168.204192,0.0139894333839327
75.953141,136.15332,31.032434,0.012359224,167.185754,0.0139047305570456
76.103761,135.35621,30.821005,0.012361451,166.177215,0.0138208510235581
76.254679,134.56561,30.608479,0.012364653,165.174089,0.0137374216857644
76.405896,133.84513,30.396242,0.01236768,164.241372,0.0136598482187633
76.557414,133.1261,30.186317,0.012372029,163.312417,0.0135825876348584
76.709231,132.40622,29.975786,0.012376044,162.382006,0.0135052059563793
76.86135,131.69262,29.767122,0.012379811,161.459742,0.013428501858598
77.013771,130.9786,29.559379,0.012384198,160.537979,0.0133518394286612
77.166493,130.26688,29.353367,0.012388413,159.620247,0.0132755122543759
77.319519,129.55625,29.148545,0.012392619,158.704795,0.0131993747062095
77.472848,128.82675,28.943901,0.012396355,157.770651,0.0131216825565453
77.626481,128.09329,28.739216,0.012400207,156.832506,0.0130436576463102
77.780419,127.36465,28.536773,0.01240415,155.901423,0.0129662200780277
77.934662,126.63609,28.334819,0.012408321,154.970909,0.0128888298331055
78.089211,125.90977,28.135523,0.012412085,154.045293,0.0128118469516616
78.244066,125.18623,27.935463,0.01241689,153.121693,0.0127350317396281
78.399229,124.46109,27.737354,0.012420781,152.198444,0.0126582457200366
78.554699,123.74362,27.541194,0.012425281,151.284814,0.0125822597064267
78.710477,123.02283,27.344202,0.012429453,150.367032,0.0125059283736738
78.866565,122.30447,27.147626,0.01243417,149.452096,0.0124298337408923
79.022962,121.58384,26.951745,0.012438738,148.535585,0.0123536081163838
79.179669,120.86987,26.758124,0.012442762,147.627994,0.0122781243624809
79.336687,120.15368,26.563991,0.012448501,146.717671,0.0122024133899128
79.494016,119.44172,26.373374,0.012453122,145.815094,0.0121273466471328
79.651657,118.72998,26.181892,0.012458421,144.911872,0.0120522262601219
79.809611,118.07303,25.992702,0.012464373,144.065732,0.0119818533459708
